tmain,RadialPositions,ne,Ee,dne,dEe,nue,nH,EH,dnH,dEH,nuH,nH2,EH2,dnH2,dEH2,nuH2,nHi,EHi,dnHi,dEHi,nuHi,nH2i,EH2i,dnH2i,dEH2i,nuH2i,nH3i,EH3i,dnH3i,dEH3i,nuH3i,nHeI,EHeI,dnHeI,dEHeI,nuHeI,nHeII,EHeII,dnHeII,dEHeII,nuHeII,nHeIII,EHeIII,dnHeIII,dEHeIII,nuHeIII,nCI,xnCI,nCII,xnCII,nCIII,xnCIII,nCIV,xnCIV,nCV,xnCV,PRFe,PRFHi,PRFH2i,PRFH3i,PRFHeII,PRFHeIII,tnew
0.000000e+00,1.111467e+02,3.661598e+11,1.647719e+12,-1.105035e+11,-4.972657e+11,4.244184e+03,1.047666e+05,3.142999e+05,-3.161756e+04,-1.422790e+05,7.975980e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.927746e+03,5.238331e+04,7.857497e+04,-1.580878e+04,-2.371317e+04,8.486468e+04,5.238331e+04,7.857497e+04,-1.580878e+04,-2.371317e+04,9.243875e+04,1.047666e+05,1.571499e+05,-3.161756e+04,-4.742634e+04,8.964917e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.357587e+03,3.661593e+11,5.492390e+11,-1.105034e+11,-1.657551e+11,2.693811e+05,1.047666e+05,1.571499e+05,-3.161756e+04,-4.742634e+04,4.067583e+01,1.057583e+09,1.580878e+07,5.238331e+07,-1.580878e+07,5.238331e-01,-1.580878e-01,5.238331e-01,0.000000e+00,5.238331e-01,0.000000e+00,7.846612e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.113333e+02,3.460194e+11,1.557087e+12,-1.053161e+11,-4.739222e+11,4.211055e+03,9.900401e+04,2.970120e+05,-3.013331e+04,-1.355999e+05,7.941059e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.792944e+03,4.950200e+04,7.425301e+04,-1.506666e+04,-2.259998e+04,8.043185e+04,4.950200e+04,7.425301e+04,-1.506666e+04,-2.259998e+04,8.756489e+04,9.900401e+04,1.485060e+05,-3.013331e+04,-4.519997e+04,8.492959e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.283755e+03,3.460190e+11,5.190285e+11,-1.053159e+11,-1.579739e+11,2.555177e+05,9.900401e+04,1.485060e+05,-3.013331e+04,-4.519997e+04,3.918968e+01,1.060464e+09,1.506666e+07,4.950200e+07,-1.506666e+07,4.950200e-01,-1.506666e-01,4.950200e-01,0.000000e+00,4.950200e-01,0.000000e+00,7.415014e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.115200e+02,3.268307e+11,1.470738e+12,-1.003072e+11,-4.513823e+11,4.179406e+03,9.351367e+04,2.805410e+05,-2.870016e+04,-1.291507e+05,7.907796e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.664499e+03,4.675684e+04,7.013526e+04,-1.435008e+04,-2.152512e+04,7.619539e+04,4.675684e+04,7.013526e+04,-1.435008e+04,-2.152512e+04,8.291101e+04,9.351367e+04,1.402705e+05,-2.870016e+04,-4.305024e+04,8.042236e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.213411e+03,3.268303e+11,4.902454e+11,-1.003071e+11,-1.504606e+11,2.422686e+05,9.351367e+04,1.402705e+05,-2.870016e+04,-4.305024e+04,3.774537e+01,1.063209e+09,1.435008e+07,4.675684e+07,-1.435008e+07,4.675684e-01,-1.435008e-01,4.675684e-01,0.000000e+00,4.675684e-01,0.000000e+00,7.003810e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.117067e+02,3.085604e+11,1.388522e+12,-9.547485e+10,-4.296368e+11,4.149191e+03,8.828614e+04,2.648584e+05,-2.731752e+04,-1.229289e+05,7.876130e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.542190e+03,4.414307e+04,6.621460e+04,-1.365876e+04,-2.048814e+04,7.214917e+04,4.414307e+04,6.621460e+04,-1.365876e+04,-2.048814e+04,7.846988e+04,8.828614e+04,1.324292e+05,-2.731752e+04,-4.097629e+04,7.612056e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.146435e+03,3.085601e+11,4.628401e+11,-9.547474e+10,-1.432121e+11,2.296145e+05,8.828614e+04,1.324292e+05,-2.731752e+04,-4.097629e+04,3.634245e+01,1.065823e+09,1.365876e+07,4.414307e+07,-1.365876e+07,4.414307e-01,-1.365876e-01,4.414307e-01,0.000000e+00,4.414307e-01,0.000000e+00,6.612288e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.118933e+02,2.911759e+11,1.310291e+12,-9.081684e+10,-4.086758e+11,4.120365e+03,8.331203e+04,2.499361e+05,-2.598476e+04,-1.169314e+05,7.846005e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.425825e+03,4.165601e+04,6.248402e+04,-1.299238e+04,-1.948857e+04,6.828706e+04,4.165601e+04,6.248402e+04,-1.299238e+04,-1.948857e+04,7.423431e+04,8.331203e+04,1.249680e+05,-2.598476e+04,-3.897714e+04,7.201732e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.082705e+03,2.911755e+11,4.367633e+11,-9.081673e+10,-1.362251e+11,2.175363e+05,8.331203e+04,1.249680e+05,-2.598476e+04,-3.897714e+04,3.498046e+01,1.068310e+09,1.299238e+07,4.165601e+07,-1.299238e+07,4.165601e-01,-1.299238e-01,4.165601e-01,0.000000e+00,4.165601e-01,0.000000e+00,6.239746e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.120800e+02,2.746448e+11,1.235901e+12,-8.633061e+10,-3.884877e+11,4.092881e+03,7.858210e+04,2.357463e+05,-2.470115e+04,-1.111552e+05,7.817365e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.315186e+03,3.929105e+04,5.893658e+04,-1.235057e+04,-1.852586e+04,6.460300e+04,3.929105e+04,5.893658e+04,-1.235057e+04,-1.852586e+04,7.019723e+04,7.858210e+04,1.178732e+05,-2.470115e+04,-3.705172e+04,6.810584e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.022104e+03,2.746444e+11,4.119667e+11,-8.633051e+10,-1.294958e+11,2.060151e+05,7.858210e+04,1.178732e+05,-2.470115e+04,-3.705172e+04,3.365887e+01,1.070675e+09,1.235057e+07,3.929105e+07,-1.235057e+07,3.929105e-01,-1.235057e-01,3.929105e-01,0.000000e+00,3.929105e-01,0.000000e+00,5.885493e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.122667e+02,2.589353e+11,1.165209e+12,-8.201343e+10,-3.690604e+11,4.066693e+03,7.408726e+04,2.222618e+05,-2.346590e+04,-1.055966e+05,7.790152e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.210058e+03,3.704363e+04,5.556544e+04,-1.173295e+04,-1.759943e+04,6.109099e+04,3.704363e+04,5.556544e+04,-1.173295e+04,-1.759943e+04,6.635164e+04,7.408726e+04,1.111309e+05,-2.346590e+04,-3.519886e+04,6.437942e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,9.645145e+02,2.589350e+11,3.884024e+11,-8.201333e+10,-1.230200e+11,1.950320e+05,7.408726e+04,1.111309e+05,-2.346590e+04,-3.519886e+04,3.237717e+01,1.072922e+09,1.173295e+07,3.704363e+07,-1.173295e+07,3.704363e-01,-1.173295e-01,3.704363e-01,0.000000e+00,3.704363e-01,0.000000e+00,5.548847e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.124533e+02,2.440161e+11,1.098072e+12,-7.786236e+10,-3.503806e+11,4.041755e+03,6.981854e+04,2.094556e+05,-2.227819e+04,-1.002518e+05,7.764313e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.110230e+03,3.490927e+04,5.236391e+04,-1.113909e+04,-1.670864e+04,5.774508e+04,3.490927e+04,5.236391e+04,-1.113909e+04,-1.670864e+04,6.269067e+04,6.981854e+04,1.047278e+05,-2.227819e+04,-3.341728e+04,6.083146e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,9.098225e+02,2.440158e+11,3.660237e+11,-7.786227e+10,-1.167934e+11,1.845685e+05,6.981854e+04,1.047278e+05,-2.227819e+04,-3.341728e+04,3.113480e+01,1.075057e+09,1.113909e+07,3.490927e+07,-1.113909e+07,3.490927e-01,-1.113909e-01,3.490927e-01,0.000000e+00,3.490927e-01,0.000000e+00,5.229137e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.126400e+02,2.298565e+11,1.034354e+12,-7.387427e+10,-3.324342e+11,4.018023e+03,6.576716e+04,1.973015e+05,-2.113711e+04,-9.511698e+04,7.739793e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.015484e+03,3.288358e+04,4.932537e+04,-1.056855e+04,-1.585283e+04,5.455941e+04,3.288358e+04,4.932537e+04,-1.056855e+04,-1.585283e+04,5.920754e+04,6.576716e+04,9.865075e+04,-2.113711e+04,-3.170566e+04,5.745545e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,8.579152e+02,2.298562e+11,3.447844e+11,-7.387419e+10,-1.108113e+11,1.746062e+05,6.576716e+04,9.865075e+04,-2.113711e+04,-3.170566e+04,2.993117e+01,1.077082e+09,1.056855e+07,3.288358e+07,-1.056855e+07,3.288358e-01,-1.056855e-01,3.288358e-01,0.000000e+00,3.288358e-01,0.000000e+00,4.925704e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.128267e+02,2.164264e+11,9.739189e+11,-7.004588e+10,-3.152065e+11,3.995449e+03,6.192451e+04,1.857735e+05,-2.004172e+04,-9.018773e+04,7.716541e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.925605e+03,3.096226e+04,4.644338e+04,-1.002086e+04,-1.503129e+04,5.152820e+04,3.096226e+04,4.644338e+04,-1.002086e+04,-1.503129e+04,5.589560e+04,6.192451e+04,9.288677e+04,-2.004172e+04,-3.006258e+04,5.424500e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,8.086820e+02,2.164262e+11,3.246392e+11,-7.004580e+10,-1.050687e+11,1.651270e+05,6.192451e+04,9.288677e+04,-2.004172e+04,-3.006258e+04,2.876568e+01,1.079004e+09,1.002086e+07,3.096226e+07,-1.002086e+07,3.096226e-01,-1.002086e-01,3.096226e-01,0.000000e+00,3.096226e-01,0.000000e+00,4.637904e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.130133e+02,2.036963e+11,9.166334e+11,-6.637374e+10,-2.986818e+11,3.973993e+03,5.828214e+04,1.748464e+05,-1.899104e+04,-8.545966e+04,7.694504e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.840422e+03,2.914107e+04,4.371161e+04,-9.495518e+03,-1.424328e+04,4.864576e+04,2.914107e+04,4.371161e+04,-9.495518e+03,-1.424328e+04,5.274833e+04,5.828214e+04,8.742321e+04,-1.899104e+04,-2.848655e+04,5.119382e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,7.620149e+02,2.036961e+11,3.055441e+11,-6.637367e+10,-9.956050e+10,1.561131e+05,5.828214e+04,8.742321e+04,-1.899104e+04,-2.848655e+04,2.763771e+01,1.080825e+09,9.495518e+06,2.914107e+07,-9.495518e+06,2.914107e-01,-9.495518e-02,2.914107e-01,0.000000e+00,2.914107e-01,0.000000e+00,4.365105e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.132000e+02,1.916374e+11,8.623682e+11,-6.285430e+10,-2.828443e+11,3.953613e+03,5.483181e+04,1.644954e+05,-1.798404e+04,-8.092819e+04,7.673632e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.759740e+03,2.741590e+04,4.112385e+04,-8.992021e+03,-1.348803e+04,4.590648e+04,2.741590e+04,4.112385e+04,-8.992021e+03,-1.348803e+04,4.975932e+04,5.483181e+04,8.224771e+04,-1.798404e+04,-2.697606e+04,4.829578e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,7.178082e+02,1.916372e+11,2.874557e+11,-6.285422e+10,-9.428134e+10,1.475470e+05,5.483181e+04,8.224771e+04,-1.798404e+04,-2.697606e+04,2.654663e+01,1.082550e+09,8.992021e+06,2.741590e+07,-8.992021e+06,2.741590e-01,-8.992021e-02,2.741590e-01,0.000000e+00,2.741590e-01,0.000000e+00,4.106689e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.133867e+02,1.802214e+11,8.109965e+11,-5.948386e+10,-2.676774e+11,3.934266e+03,5.156545e+04,1.546963e+05,-1.701968e+04,-7.658857e+04,7.653875e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.683370e+03,2.578272e+04,3.867409e+04,-8.509841e+03,-1.276476e+04,4.330488e+04,2.578272e+04,3.867409e+04,-8.509841e+03,-1.276476e+04,4.692233e+04,5.156545e+04,7.734817e+04,-1.701968e+04,-2.552952e+04,4.554484e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,6.759587e+02,1.802212e+11,2.703319e+11,-5.948379e+10,-8.922569e+10,1.394116e+05,5.156545e+04,7.734817e+04,-1.701968e+04,-2.552952e+04,2.549177e+01,1.084183e+09,8.509841e+06,2.578272e+07,-8.509841e+06,2.578272e-01,-8.509841e-02,2.578272e-01,0.000000e+00,2.578272e-01,0.000000e+00,3.862051e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.135733e+02,1.694210e+11,7.623947e+11,-5.625866e+10,-2.531640e+11,3.915912e+03,4.847521e+04,1.454256e+05,-1.609688e+04,-7.243596e+04,7.635187e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.611126e+03,2.423760e+04,3.635640e+04,-8.048441e+03,-1.207266e+04,4.083557e+04,2.423760e+04,3.635640e+04,-8.048441e+03,-1.207266e+04,4.423123e+04,4.847521e+04,7.271281e+04,-1.609688e+04,-2.414532e+04,4.293511e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,6.363657e+02,1.694208e+11,2.541313e+11,-5.625860e+10,-8.438790e+10,1.316899e+05,4.847521e+04,7.271281e+04,-1.609688e+04,-2.414532e+04,2.447248e+01,1.085728e+09,8.048441e+06,2.423760e+07,-8.048441e+06,2.423760e-01,-8.048441e-02,2.423760e-01,0.000000e+00,2.423760e-01,0.000000e+00,3.630604e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.137600e+02,1.592094e+11,7.164423e+11,-5.317486e+10,-2.392869e+11,3.898510e+03,4.555343e+04,1.366603e+05,-1.521453e+04,-6.846540e+04,7.617519e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.542822e+03,2.277671e+04,3.416507e+04,-7.607267e+03,-1.141090e+04,3.849328e+04,2.277671e+04,3.416507e+04,-7.607267e+03,-1.141090e+04,4.168005e+04,4.555343e+04,6.833014e+04,-1.521453e+04,-2.282180e+04,4.046083e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,5.989310e+02,1.592092e+11,2.388138e+11,-5.317480e+10,-7.976220e+10,1.243655e+05,4.555343e+04,6.833014e+04,-1.521453e+04,-2.282180e+04,2.348806e+01,1.087189e+09,7.607267e+06,2.277671e+07,-7.607267e+06,2.277671e-01,-7.607267e-02,2.277671e-01,0.000000e+00,2.277671e-01,0.000000e+00,3.411774e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.139467e+02,1.495605e+11,6.730224e+11,-5.022853e+10,-2.260284e+11,3.882019e+03,4.279267e+04,1.283780e+05,-1.437152e+04,-6.467185e+04,7.600828e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.478278e+03,2.139633e+04,3.209450e+04,-7.185761e+03,-1.077864e+04,3.627285e+04,2.139633e+04,3.209450e+04,-7.185761e+03,-1.077864e+04,3.926296e+04,4.279267e+04,6.418900e+04,-1.437152e+04,-2.155728e+04,3.811639e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,5.635594e+02,1.495604e+11,2.243405e+11,-5.022847e+10,-7.534271e+10,1.174223e+05,4.279267e+04,6.418900e+04,-1.437152e+04,-2.155728e+04,2.253783e+01,1.088570e+09,7.185762e+06,2.139633e+07,-7.185761e+06,2.139633e-01,-7.185761e-02,2.139633e-01,0.000000e+00,2.139633e-01,0.000000e+00,3.205004e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.141333e+02,1.404491e+11,6.320210e+11,-4.741572e+10,-2.133707e+11,3.866404e+03,4.018568e+04,1.205570e+05,-1.356671e+04,-6.105021e+04,7.585068e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.417336e+03,2.009284e+04,3.013926e+04,-6.783357e+03,-1.017504e+04,3.416924e+04,2.009284e+04,3.013926e+04,-6.783357e+03,-1.017504e+04,3.697429e+04,4.018568e+04,6.027852e+04,-1.356671e+04,-2.035007e+04,3.589631e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,5.301580e+02,1.404490e+11,2.106734e+11,-4.741566e+10,-7.112350e+10,1.108444e+05,4.018568e+04,6.027852e+04,-1.356671e+04,-2.035007e+04,2.162108e+01,1.089873e+09,6.783357e+06,2.009284e+07,-6.783357e+06,2.009284e-01,-6.783357e-02,2.009284e-01,0.000000e+00,2.009284e-01,0.000000e+00,3.009751e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.143200e+02,1.318506e+11,5.933277e+11,-4.473242e+10,-2.012959e+11,3.851626e+03,3.772545e+04,1.131764e+05,-1.279896e+04,-5.759533e+04,7.570197e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.359833e+03,1.886273e+04,2.829409e+04,-6.399481e+03,-9.599222e+03,3.217755e+04,1.886273e+04,2.829409e+04,-6.399481e+03,-9.599222e+03,3.480851e+04,3.772545e+04,5.658818e+04,-1.279896e+04,-1.919844e+04,3.379526e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.986368e+02,1.318505e+11,1.977757e+11,-4.473237e+10,-6.709856e+10,1.046166e+05,3.772545e+04,5.658818e+04,-1.279896e+04,-1.919844e+04,2.073712e+01,1.091103e+09,6.399481e+06,1.886273e+07,-6.399481e+06,1.886273e-01,-6.399481e-02,1.886273e-01,0.000000e+00,1.886273e-01,0.000000e+00,2.825489e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.145067e+02,1.237412e+11,5.568354e+11,-4.217463e+10,-1.897858e+11,3.837650e+03,3.540517e+04,1.062155e+05,-1.206712e+04,-5.430204e+04,7.556174e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.305606e+03,1.770258e+04,2.655388e+04,-6.033560e+03,-9.050340e+03,3.029299e+04,1.770258e+04,2.655388e+04,-6.033560e+03,-9.050340e+03,3.276026e+04,3.540517e+04,5.310775e+04,-1.206712e+04,-1.810068e+04,3.180807e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.689087e+02,1.237411e+11,1.856116e+11,-4.217458e+10,-6.326188e+10,9.872377e+04,3.540517e+04,5.310775e+04,-1.206712e+04,-1.810068e+04,1.988522e+01,1.092263e+09,6.033560e+06,1.770258e+07,-6.033560e+06,1.770258e-01,-6.033560e-02,1.770258e-01,0.000000e+00,1.770258e-01,0.000000e+00,2.651709e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.146933e+02,1.160979e+11,5.224403e+11,-3.973831e+10,-1.788224e+11,3.824441e+03,3.321823e+04,9.965470e+04,-1.137003e+04,-5.116515e+04,7.542958e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.254502e+03,1.660912e+04,2.491367e+04,-5.685017e+03,-8.527525e+03,2.851090e+04,1.660912e+04,2.491367e+04,-5.685017e+03,-8.527525e+03,3.082431e+04,3.321823e+04,4.982735e+04,-1.137003e+04,-1.705505e+04,2.992968e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.408890e+02,1.160977e+11,1.741466e+11,-3.973827e+10,-5.960740e+10,9.315146e+04,3.321823e+04,4.982735e+04,-1.137003e+04,-1.705505e+04,1.906467e+01,1.093357e+09,5.685017e+06,1.660912e+07,-5.685017e+06,1.660912e-01,-5.685017e-02,1.660912e-01,0.000000e+00,1.660912e-01,0.000000e+00,2.487916e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.148800e+02,1.088983e+11,4.900422e+11,-3.741944e+10,-1.683875e+11,3.811961e+03,3.115826e+04,9.347479e+04,-1.070655e+04,-4.817948e+04,7.530511e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.206362e+03,1.557913e+04,2.336870e+04,-5.353275e+03,-8.029913e+03,2.682675e+04,1.557913e+04,2.336870e+04,-5.353275e+03,-8.029913e+03,2.899561e+04,3.115826e+04,4.673740e+04,-1.070655e+04,-1.605983e+04,2.815523e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.144961e+02,1.088981e+11,1.633472e+11,-3.741939e+10,-5.612909e+10,8.788548e+04,3.115826e+04,4.673740e+04,-1.070655e+04,-1.605983e+04,1.827474e+01,1.094387e+09,5.353275e+06,1.557913e+07,-5.353275e+06,1.557913e-01,-5.353275e-02,1.557913e-01,0.000000e+00,1.557913e-01,0.000000e+00,2.333633e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.150667e+02,1.021209e+11,4.595439e+11,-3.521399e+10,-1.584630e+11,3.800180e+03,2.921910e+04,8.765730e+04,-1.007552e+04,-4.533985e+04,7.518795e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.161045e+03,1.460955e+04,2.191433e+04,-5.037761e+03,-7.556642e+03,2.523614e+04,1.460955e+04,2.191433e+04,-5.037761e+03,-7.556642e+03,2.726926e+04,2.921910e+04,4.382865e+04,-1.007552e+04,-1.511328e+04,2.647997e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,3.896510e+02,1.021208e+11,1.531811e+11,-3.521395e+10,-5.282093e+10,8.291204e+04,2.921910e+04,4.382865e+04,-1.007552e+04,-1.511328e+04,1.751472e+01,1.095356e+09,5.037761e+06,1.460955e+07,-5.037761e+06,1.460955e-01,-5.037761e-02,1.460955e-01,0.000000e+00,1.460955e-01,0.000000e+00,2.188397e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.152533e+02,9.574489e+10,4.308520e+11,-3.311799e+10,-1.490309e+11,3.789064e+03,2.739479e+04,8.218436e+04,-9.475808e+03,-4.264114e+04,7.507774e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.118418e+03,1.369739e+04,2.054609e+04,-4.737904e+03,-7.106856e+03,2.373481e+04,1.369739e+04,2.054609e+04,-4.737904e+03,-7.106856e+03,2.564051e+04,2.739479e+04,4.109218e+04,-9.475808e+03,-1.421371e+04,2.489931e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,3.662774e+02,9.574478e+10,1.436172e+11,-3.311795e+10,-4.967692e+10,7.821783e+04,2.739479e+04,4.109218e+04,-9.475808e+03,-1.421371e+04,1.678387e+01,1.096269e+09,4.737904e+06,1.369739e+07,-4.737904e+06,1.369739e-01,-4.737904e-02,1.369739e-01,0.000000e+00,1.369739e-01,0.000000e+00,2.051763e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.154400e+02,8.975026e+10,4.038762e+11,-3.112746e+10,-1.400736e+11,3.778584e+03,2.567959e+04,7.703876e+04,-8.906273e+03,-4.007823e+04,7.497414e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.078344e+03,1.283979e+04,1.925969e+04,-4.453137e+03,-6.679705e+03,2.231863e+04,1.283979e+04,1.925969e+04,-4.453137e+03,-6.679705e+03,2.410476e+04,2.567959e+04,3.851938e+04,-8.906273e+03,-1.335941e+04,2.340881e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,3.443018e+02,8.975016e+10,1.346252e+11,-3.112743e+10,-4.669114e+10,7.378990e+04,2.567959e+04,3.851938e+04,-8.906273e+03,-1.335941e+04,1.608148e+01,1.097126e+09,4.453137e+06,1.283979e+07,-4.453137e+06,1.283979e-01,-4.453137e-02,1.283979e-01,0.000000e+00,1.283979e-01,0.000000e+00,1.923301e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,1.156267e+02,8.411766e+10,3.785294e+11,-2.923849e+10,-1.315732e+11,3.768710e+03,2.406797e+04,7.220391e+04,-8.365797e+03,-3.764609e+04,7.487680e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.040696e+03,1.203399e+04,1.805098e+04,-4.182899e+03,-6.274348e+03,2.098360e+04,1.203399e+04,1.805098e+04,-4.182899e+03,-6.274348e+03,2.265759e+04,2.406797e+04,3.610196e+04,-8.365797e+03,-1.254870e+04,2.200419e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,3.236533e+02,8.411756e+10,1.261763e+11,-2.923846e+10,-4.385769e+10,6.961575e+04,2.406797e+04,3.610196e+04,-8.365797e+03,-1.254870e+04,1.540682e+01,1.097932e+09,4.182899e+06,1.203399e+07,-4.182899e+06,1.203399e-01,-4.182899e-02,1.203399e-01,0.000000e+00,1.203399e-01,0.000000e+00,1.802597e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
